1 0
11 0.324983976063605
21 0.225043556656701
31 0.210370961322619
41 0.212393064500901
51 0.20040563573221
61 0.158083129931137
71 0.168227470016662
81 0.158248359919676
91 0.148749096957172
101 0.141837095905276
111 0.12621780907965
121 0.129418696521805
131 0.130538553538925
141 0.11059882619256
151 0.114885895355874
161 0.100476069711523
171 0.101373977639767
181 0.0992105836704388
191 0.0923278924562299
201 0.0951726624299618
211 0.0961512605462062
221 0.0910910427054536
231 0.0889880581568592
241 0.0873607138305071
251 0.0891625324253486
261 0.0859154636730933
271 0.0816182561093227
281 0.0838762320345895
291 0.0824550403106606
301 0.076795313723076
311 0.0769720003163779
321 0.0747446112587302
331 0.0770674662233372
341 0.0770901985932283
351 0.0733117776156049
361 0.0745136013323318
371 0.0719571434529035
381 0.0705500670735305
391 0.0695936597153415
401 0.0690058644527327
411 0.0673002090527637
421 0.0687223102949949
431 0.0673175051460655
441 0.0652278339124312
451 0.0645973377671495
461 0.0638538316234877
471 0.0640885112348591
481 0.0636922587048428
491 0.0602932352961164
501 0.0611817889343025
511 0.0608200910635422
521 0.0622189271533404
531 0.0601609961964836
541 0.0582913871291974
551 0.060358566427357
561 0.0586471949858534
571 0.0593017897394431
581 0.0559020484894257
591 0.0563370937121643
601 0.0571950266302855
611 0.0557340898916381
621 0.0552551440464863
631 0.0549252950771676
641 0.0557085425413487
651 0.0561399830169726
661 0.053880189162573
671 0.0521136522524668
681 0.0522374245062055
691 0.0517908131397333
701 0.0526696634832663
711 0.0521588308421309
721 0.0523803902117121
731 0.0503957481438156
741 0.049960030240823
751 0.0512007505502321
761 0.050659430643257
771 0.0494830217556855
781 0.0500541464276128
791 0.0488670656269253
801 0.0495479096754156
811 0.0493040512578529
821 0.0480441034380657
831 0.0474919154497014
841 0.0471932290044004
851 0.0478499258127313
861 0.0467303086858201
871 0.0472707968284863
881 0.046275305208529
891 0.0452339533883964
901 0.0455917871183797
911 0.0452260792008349
921 0.0458024529048921
931 0.0437419624190351
941 0.0450514817501419
951 0.0450214088382978
961 0.0447598743902622
971 0.0435957285581287
981 0.0444014236254619
991 0.0435777231775088
1001 0.043107231172646
1011 0.0442002456361039
1021 0.0435117472862574
1031 0.0437475666109136
1041 0.043085174950022
1051 0.0427307570021401
1061 0.0419170461694027
1071 0.0416506348850158
1081 0.0410640874649279
1091 0.0413828327444767
1101 0.041400839162674
1111 0.0422262353416467
1121 0.0403733418241635
1131 0.0413810260251653
1141 0.0411003606711492
1151 0.0403922746593026
1161 0.0410399793498521
1171 0.0400582333889449
1181 0.0402295290582732
1191 0.0398986401679894
1201 0.0394257821945856
1211 0.0396201238081002
1221 0.0396825375167822
1231 0.039216883506658
1241 0.0390747617294162
1251 0.0392185849756311
1261 0.0389767425542998
1271 0.0383800614267507
1281 0.0378826398661609
1291 0.0388591033282771
1301 0.0380507630906178
1311 0.0381644365893477
1321 0.0383555909530194
1331 0.0374887093716495
1341 0.0378085201447522
1351 0.0381805950226362
1361 0.0378302162499385
1371 0.0366561480444635
1381 0.0366361645158177
1391 0.0374339413025665
1401 0.036600281119387
1411 0.0359655814163656
1421 0.0369926146256796
1431 0.0368297911765894
1441 0.0365823218772755
1451 0.0367101117066092
1461 0.03638681672693
1471 0.0362018163607478
1481 0.0351821419063017
1491 0.0365062944203429
1501 0.0357334990265829
1511 0.0353762980643741
1521 0.0357324661752953
1531 0.0352248664932912
1541 0.0352432837105419
1551 0.0347906877237584
1561 0.0345905181393403
1571 0.0349361347560925
1581 0.0342245054219927
1591 0.0345075798834441
1601 0.0344703842610463
1611 0.034380057242391
1621 0.0345783484652527
1631 0.0336762920537955
1641 0.0333069503401827
1651 0.0336964577338686
1661 0.0338810761223853
1671 0.0336213831261559
1681 0.0335003527583609
1691 0.033299431061461
1701 0.033113485492279
1711 0.0332257942249684
1721 0.0325825035727649
1731 0.0326769375883986
1741 0.0324859157202287
1751 0.0328272296743838
1761 0.0328134619212774
1771 0.03282068385958
1781 0.0325924226184629
1791 0.0321817658667598
1801 0.0324445089790049
1811 0.0327752526903358
1821 0.0319003395220765
1831 0.0321516600919
1841 0.0317476302659
1851 0.0320647383672865
1861 0.0316687079699693
1871 0.0313580865650968
1881 0.0318734708262276
1891 0.0313747457865347
1901 0.0314741991149963
1911 0.0310620571359527
1921 0.0315263420848956
1931 0.0315468087255442
1941 0.0313336567881822
1951 0.0310801206209899
1961 0.0316593110312906
1971 0.0313992655869487
1981 0.0306572734490462
1991 0.0311552669709357
2001 0.0307565718759016
2011 0.0307787766125874
2021 0.0309211994393334
2031 0.0305546400949256
2041 0.0305829254601238
2051 0.0300558952224055
2061 0.0303013234119279
2071 0.0298010667361129
2081 0.0303049908769895
2091 0.0299795460167404
2101 0.0297790977514056
2111 0.030085818540297
2121 0.029715801558161
2131 0.0298314876147489
2141 0.0297517546636344
2151 0.0295877698571449
2161 0.0298566398470152
2171 0.0299828067231636
2181 0.0295300788119073
2191 0.0293199704208112
2201 0.0287696078057532
2211 0.0293935520401483
2221 0.0290555039863374
2231 0.0294206430959836
2241 0.0288554447959429
2251 0.0291334008652344
2261 0.0287888878335767
2271 0.0289669709061334
2281 0.0289751426332427
2291 0.029039848923175
