-1.1	0.29121577311699
-1.09	0.300568804964905
-1.08	0.309363471571799
-1.07	0.317545626860407
-1.06	0.325061340777014
-1.05	0.331857130202016
-1.04	0.337880196234531
-1.03	0.343078666948113
-1.02	0.347401844656114
-1.01	0.350800456670019
-1	0.35322690848236
-0.99	0.354635538258239
-0.98	0.354982871476245
-0.97	0.354227874521163
-0.96	0.352332205997635
-0.95	0.349260464506225
-0.94	0.344980431601482
-0.93	0.339463308635867
-0.92	0.332683946184128
-0.91	0.324621064740064
-0.9	0.315257465381858
-0.89	0.304580229113466
-0.88	0.292580903608013
-0.87	0.27925567610493
-0.86	0.264605531245692
-0.85	0.248636392673498
-0.84	0.231359247270106
-0.83	0.212790250958113
-0.82	0.192950815059312
-0.81	0.171867672268999
-0.8	0.149572921382253
-0.79	0.12610404999083
-0.78	0.101503934458263
-0.77	0.0758208165755916
-0.76	0.0491082564005396
-0.75	0.0214250608884753
-0.74	-0.00716481196634095
-0.73	-0.0365923736463833
-0.72	-0.0667837503325753
-0.71	-0.0976603527603027
-0.7	-0.1291390705145
-0.69	-0.161132490443305
-0.68	-0.193549138743374
-0.67	-0.22629374614303
-0.66	-0.259267535482716
-0.65	-0.292368530866461
-0.64	-0.325491887433887
-0.63	-0.358530240680518
-0.62	-0.39137407413543
-0.61	-0.423912104090344
-0.6	-0.456031679963891
-0.59	-0.487619198779552
-0.58	-0.518560532136482
-0.57	-0.548741463959683
-0.56	-0.57804813723041
-0.55	-0.606367507819946
-0.54	-0.633587803480465
-0.53	-0.659598985986194
-0.52	-0.684293214366975
-0.51	-0.707565307135008
-0.5	-0.729313201374526
-0.49	-0.749438406543599
-0.48	-0.767846450827633
-0.47	-0.784447317885534
-0.46	-0.799155871842152
-0.45	-0.811892268404621
-0.44	-0.822582350015567
-0.43	-0.831158023002909
-0.42	-0.837557614743921
-0.41	-0.841726208930336
-0.4	-0.843615957101223
-0.39	-0.843186364700873
-0.38	-0.84040455001974
-0.37	-0.835245474486977
-0.36	-0.827692142903043
-0.35	-0.817735772329448
-0.34	-0.805375928489578
-0.33	-0.790620628678843
-0.32	-0.773486410333566
-0.31	-0.753998364565243
-0.3	-0.732190134129286
-0.29	-0.708103875464255
-0.28	-0.681790184608087
-0.27	-0.65330798697094
-0.26	-0.622724391119168
-0.25	-0.590114506900605
-0.24	-0.555561228416898
-0.23	-0.519154982523025
-0.22	-0.480993443706499
-0.21	-0.441181216368078
-0.2	-0.399829485691142
-0.19	-0.357055638447349
-0.18	-0.312982855240772
-0.17	-0.267739675840678
-0.16	-0.221459539393441
-0.15	-0.174280301436123
-0.14	-0.126343729757105
-0.13	-0.0777949812622056
-0.12	-0.0287820621072347
-0.11	0.0205447265506883
-0.1	0.0700333547509906
-0.09	0.119530639377067
-0.08	0.168882826698655
-0.07	0.2179361792125
-0.06	0.266537564155748
-0.05	0.314535041051024
-0.04	0.361778445640166
-0.03	0.408119967575155
-0.02	0.453414719259859
-0.01	0.49752129327471
0	0.54030230586814
0.01	0.581624924063256
0.02	0.621361374005524
0.03	0.65938942826669
0.04	0.69559286992137
0.05	0.729861931325102
0.06	0.762093705645574
0.07	0.792192529331527
0.08	0.820070333845808
0.09	0.845646965139352
0.1	0.868850469500733
0.11	0.889617344580478
0.12	0.907892754559626
0.13	0.923630708607124
0.14	0.936794201949688
0.15	0.947355319059574
0.16	0.955295298649511
0.17	0.960604560348636
0.18	0.963282693117847
0.19	0.963338405646329
0.2	0.960789439152323
0.21	0.955662443189408
0.22	0.947992815233704
0.23	0.937824504996653
0.24	0.925209784571364
0.25	0.910208985677219
0.26	0.892890205416555
0.27	0.873328982098215
0.28	0.851607942814655
0.29	0.827816424581659
0.3	0.802050070961829
0.31	0.774410406194432
0.32	0.745004388944367
0.33	0.713943947861661
0.34	0.681345501209593
0.35	0.647329462874088
0.36	0.612019737109238
0.37	0.575543204403529
0.38	0.538029200868616
0.39	0.499608993557282
0.4	0.460415254109657
0.41	0.420581533107047
0.42	0.380241737481049
0.43	0.339529613282352
0.44	0.298578236059074
0.45	0.257519511029119
0.46	0.216483685155358
0.47	0.175598873146936
0.48	0.134990599315313
0.49	0.094781357110414
0.5	0.0550901880510869
0.51	0.016032281645758
0.52	-0.0222814022255954
0.53	-0.0597444871274635
0.54	-0.0962555088774335
0.55	-0.131718218281425
0.56	-0.166041856872151
0.57	-0.199141404872495
0.58	-0.230937800752136
0.59	-0.261358131893227
0.6	-0.290335796028292
0.61	-0.317810633260166
0.62	-0.343729028618699
0.63	-0.368043985251611
0.64	-0.390715168486362
0.65	-0.411708921135632
0.66	-0.43099825055023
0.67	-0.448562788049417
0.68	-0.464388721479113
0.69	-0.47846870176266
0.7	-0.490801724416384
0.71	-0.50139298710252
0.72	-0.510253724384846
0.73	-0.517401020937231
0.74	-0.522857604531941
0.75	-0.526651620202716
0.76	-0.528816387037168
0.77	-0.529390139103789
0.78	-0.528415752060734
0.79	-0.525940457026518
0.8	-0.522015543316878
0.81	-0.516696051667325
0.82	-0.510040459567559
0.83	-0.502110360331988
0.84	-0.492970137520414
0.85	-0.482686636304679
0.86	-0.471328833351089
0.87	-0.458967506754986
0.88	-0.445674907523397
0.89	-0.431524434054553
0.9	-0.416590311009725
0.91	-0.400947273913707
0.92	-0.384670260755844
0.93	-0.367834111794303
0.94	-0.350513278692699
0.95	-0.332781544040922
0.96	-0.314711752231403
0.97	-0.296375552578745
0.98	-0.277843155485144
0.99	-0.259183102366853
1	-0.240462049968584
1.01	-0.22174456960382
1.02	-0.203092961769896
1.03	-0.184567086497986
1.04	-0.166224209710268
1.05	-0.148118865769913
1.06	-0.130302736324691
1.07	-0.112824545462277
1.08	-0.0957299711150732
1.09	-0.0790615725751217
