0.0 0.0
0.5 0.520499878
1.0 0.842700793
0.1 0.112462916
0.2 0.222702589
2.0 0.995322265
-0.5 -0.520499878
-1.0 -0.842700793
-0.1 -0.112462916
-0.2 -0.222702589
-2.0 -0.995322265
